episode,campaign_id,epsilon,total_reward,n_steps,precision,recall,f1,avg_loss
101,cicids2017_wed_c1,0.952025,-21.39999999999999,38,0.2727272727272727,0.5454545454545454,0.3636363636363636,1.1626814984810445
102,cicids2017_fri_c0,0.95155,-42.8,56,0.625,0.42857142857142855,0.5084745762711864,1.1662778031966887
103,cicids2017_wed_c1,0.951075,-11.200000000000003,39,0.4117647058823529,0.6363636363636364,0.5,1.1612952269430097
104,cicids2017_fri_c0,0.9506,-28.699999999999996,57,0.6785714285714286,0.5428571428571428,0.603174603174603,1.1941258821813472
105,cicids2017_wed_c1,0.950125,-22.499999999999982,40,0.2631578947368421,0.45454545454545453,0.3333333333333333,1.2460908763512677
106,cicids2017_wed_c1,0.94965,-16.4,42,0.3181818181818182,0.6363636363636364,0.4242424242424242,1.1804386233358721
107,cicids2017_wed_c1,0.949175,-19.299999999999997,37,0.3,0.5454545454545454,0.3870967741935483,1.1926764090989252
108,cicids2017_wed_c0,0.9487,-23.9,55,0.6111111111111112,0.6285714285714286,0.619718309859155,1.171041936201272
109,cicids2017_tue_c0,0.948225,-41.89999999999999,54,0.6521739130434783,0.42857142857142855,0.5172413793103448,1.1609176437188222
110,cicids2017_wed_c0,0.94775,-22.4,50,0.7,0.6,0.6461538461538462,1.1779390185959455
111,cicids2017_tue_c0,0.947275,-23.0,55,0.6774193548387096,0.6,0.6363636363636364,1.1707873325935099
112,cicids2017_wed_c1,0.9468,-21.4,40,0.2777777777777778,0.45454545454545453,0.3448275862068966,1.2285414972669653
113,cicids2017_wed_c0,0.946325,-33.79999999999999,54,0.7083333333333334,0.4857142857142857,0.576271186440678,1.2637689674902717
114,cicids2017_tue_c0,0.94585,-38.49999999999999,53,0.6666666666666666,0.45714285714285713,0.5423728813559322,1.235895140873332
115,cicids2017_wed_c0,0.945375,-38.99999999999999,55,0.5454545454545454,0.5142857142857142,0.5294117647058822,1.2031827896967888
116,cicids2017_wed_c0,0.9449,-39.69999999999999,52,0.64,0.45714285714285713,0.5333333333333333,1.1963919936461915
117,cicids2017_fri_c0,0.944425,-45.199999999999996,54,0.5769230769230769,0.42857142857142855,0.4918032786885245,1.2350553654007226
118,cicids2017_fri_c0,0.94395,-47.29999999999999,57,0.5833333333333334,0.4,0.4745762711864407,1.1883626004069185
119,cicids2017_fri_c0,0.9434750000000001,-31.299999999999997,55,0.6923076923076923,0.5142857142857142,0.5901639344262295,1.1898889818261835
120,cicids2017_fri_c0,0.9430000000000001,-32.3,56,0.6666666666666666,0.5142857142857142,0.5806451612903226,1.1712529918204386
121,cicids2017_tue_c0,0.9425250000000001,-44.199999999999996,53,0.6,0.42857142857142855,0.5,1.184920513950152
122,cicids2017_wed_c0,0.94205,-40.399999999999984,56,0.6153846153846154,0.45714285714285713,0.5245901639344263,1.142247748197901
123,cicids2017_wed_c0,0.941575,-15.700000000000005,58,0.696969696969697,0.6571428571428571,0.676470588235294,1.2033572773659476
124,cicids2017_tue_c0,0.9411,-24.1,55,0.65625,0.6,0.626865671641791,1.1442329673104366
125,cicids2017_wed_c1,0.940625,-21.4,38,0.2727272727272727,0.5454545454545454,0.3636363636363636,1.1882284128211638
126,cicids2017_wed_c0,0.94015,-31.19999999999999,54,0.6333333333333333,0.5428571428571428,0.5846153846153846,1.1616170118018
127,cicids2017_fri_c0,0.939675,-36.39999999999999,59,0.5806451612903226,0.5142857142857142,0.5454545454545455,1.157251576403044
128,cicids2017_wed_c1,0.9392,-15.400000000000006,41,0.3333333333333333,0.6363636363636364,0.43749999999999994,1.1860236812564522
129,cicids2017_wed_c0,0.938725,-43.09999999999999,53,0.625,0.42857142857142855,0.5084745762711864,1.2110700556004461
130,cicids2017_wed_c0,0.93825,-39.29999999999999,56,0.64,0.45714285714285713,0.5333333333333333,1.222729917229668
131,cicids2017_wed_c0,0.937775,-20.1,49,0.6875,0.6285714285714286,0.6567164179104478,1.2354847555760602
132,cicids2017_wed_c0,0.9373,-48.19999999999999,59,0.56,0.4,0.4666666666666667,1.1900319188595696
133,cicids2017_fri_c0,0.936825,-41.69999999999999,56,0.6521739130434783,0.42857142857142855,0.5172413793103448,1.2156921352602674
134,cicids2017_wed_c0,0.93635,-31.89999999999999,58,0.6129032258064516,0.5428571428571428,0.5757575757575757,1.307599798351038
135,cicids2017_wed_c1,0.935875,-17.699999999999996,40,0.30434782608695654,0.6363636363636364,0.411764705882353,1.3080136917788554
136,cicids2017_tue_c0,0.9354,-33.3,55,0.59375,0.5428571428571428,0.5671641791044776,1.3663030809157877
137,cicids2017_wed_c0,0.934925,-30.9,57,0.6333333333333333,0.5428571428571428,0.5846153846153846,1.2594770798546109
138,cicids2017_fri_c0,0.93445,-28.79999999999999,56,0.6785714285714286,0.5428571428571428,0.603174603174603,1.2126180590600026
139,cicids2017_tue_c0,0.933975,-35.19999999999999,51,0.68,0.4857142857142857,0.5666666666666667,1.2132075713050554
140,cicids2017_tue_c0,0.9335,-25.19999999999999,57,0.6896551724137931,0.5714285714285714,0.625,1.244564692383929
141,cicids2017_wed_c1,0.933025,-24.499999999999986,42,0.23809523809523808,0.45454545454545453,0.31249999999999994,1.2216067106472428
142,cicids2017_fri_c0,0.93255,-24.099999999999994,55,0.65625,0.6,0.626865671641791,1.199322431738451
143,cicids2017_tue_c0,0.932075,-8.800000000000002,57,0.7142857142857143,0.7142857142857143,0.7142857142857143,1.176250470206837
144,cicids2017_tue_c0,0.9316,-39.199999999999996,55,0.5862068965517241,0.4857142857142857,0.53125,1.2178932604009562
145,cicids2017_wed_c1,0.931125,-26.599999999999994,43,0.21739130434782608,0.45454545454545453,0.29411764705882354,1.1918733186906134
146,cicids2017_wed_c1,0.93065,-23.499999999999993,41,0.25,0.45454545454545453,0.3225806451612903,1.2022074241596792
147,cicids2017_fri_c0,0.930175,-29.99999999999999,55,0.6551724137931034,0.5428571428571428,0.5937499999999999,1.1608589439258856
148,cicids2017_fri_c0,0.9297,-55.599999999999994,55,0.5217391304347826,0.34285714285714286,0.4137931034482759,1.1653361057327403
149,cicids2017_wed_c1,0.929225,-3.7999999999999994,32,0.5,0.8181818181818182,0.6206896551724137,1.1705489398160445
150,cicids2017_fri_c0,0.92875,-22.79999999999999,57,0.6774193548387096,0.6,0.6363636363636364,1.1979493877503484
151,cicids2017_wed_c1,0.928275,-19.89999999999999,33,0.3125,0.45454545454545453,0.3703703703703703,1.1792844314846451
152,cicids2017_tue_c0,0.9278,-45.3,53,0.5769230769230769,0.42857142857142855,0.4918032786885245,1.1409337081074071
153,cicids2017_wed_c1,0.927325,-19.1,39,0.3,0.5454545454545454,0.3870967741935483,1.1896955369995008
154,cicids2017_tue_c0,0.92685,-34.599999999999994,55,0.6206896551724138,0.5142857142857142,0.5625,1.195664856061038
155,cicids2017_tue_c0,0.926375,-46.89999999999999,57,0.5,0.45714285714285713,0.4776119402985075,1.1759577401674477
156,cicids2017_wed_c0,0.9259,-41.69999999999999,54,0.5925925925925926,0.45714285714285713,0.5161290322580645,1.12299408624438
157,cicids2017_fri_c0,0.9254249999999999,-42.59999999999999,58,0.625,0.42857142857142855,0.5084745762711864,1.1219494999411312
158,cicids2017_wed_c0,0.92495,-46.3,54,0.5555555555555556,0.42857142857142855,0.48387096774193544,1.1475639070139214
159,cicids2017_wed_c0,0.924475,-31.199999999999992,54,0.6333333333333333,0.5428571428571428,0.5846153846153846,1.1705135603258225
160,cicids2017_wed_c1,0.924,-20.499999999999993,47,0.2727272727272727,0.5454545454545454,0.3636363636363636,1.1737533804391596
161,cicids2017_wed_c1,0.923525,-19.89999999999999,42,0.2857142857142857,0.5454545454545454,0.37499999999999994,1.1617095772381976
162,cicids2017_wed_c0,0.92305,-20.000000000000004,52,0.75,0.6,0.6666666666666665,1.1759188461246404
163,cicids2017_tue_c0,0.922575,-23.89999999999999,57,0.65625,0.6,0.626865671641791,1.1579341201698876
164,cicids2017_tue_c0,0.9221,-59.999999999999986,57,0.4782608695652174,0.3142857142857143,0.3793103448275862,1.194415513073465
165,cicids2017_tue_c0,0.921625,-25.39999999999999,55,0.6896551724137931,0.5714285714285714,0.625,1.1985856055479538
166,cicids2017_wed_c1,0.92115,-8.600000000000003,39,0.391304347826087,0.8181818181818182,0.5294117647058824,1.13710209856502
167,cicids2017_tue_c0,0.920675,-41.099999999999994,58,0.5483870967741935,0.4857142857142857,0.5151515151515151,1.2055911590262935
168,cicids2017_fri_c0,0.9202,-48.49999999999999,56,0.56,0.4,0.4666666666666667,1.1382734717209775
169,cicids2017_tue_c0,0.919725,-37.99999999999999,54,0.5625,0.5142857142857142,0.5373134328358209,1.160908108509403
170,cicids2017_fri_c0,0.91925,-26.099999999999998,59,0.6666666666666666,0.5714285714285714,0.6153846153846153,1.168628725521861
171,cicids2017_fri_c0,0.918775,-36.699999999999996,58,0.6296296296296297,0.4857142857142857,0.5483870967741936,1.1635728750113694
172,cicids2017_fri_c0,0.9183,-47.0,58,0.5357142857142857,0.42857142857142855,0.47619047619047616,1.1774727011264707
173,cicids2017_wed_c1,0.917825,-9.600000000000001,40,0.375,0.8181818181818182,0.5142857142857142,1.1556995456223462
174,cicids2017_wed_c0,0.91735,-40.29999999999999,57,0.6153846153846154,0.45714285714285713,0.5245901639344263,1.1922484506171982
175,cicids2017_wed_c0,0.916875,-34.399999999999984,57,0.6206896551724138,0.5142857142857142,0.5625,1.1715749839485703
176,cicids2017_tue_c0,0.9164,-42.89999999999999,55,0.625,0.42857142857142855,0.5084745762711864,1.1826873016013086
177,cicids2017_wed_c0,0.915925,-42.19999999999999,58,0.53125,0.4857142857142857,0.5074626865671641,1.2644239186231738
178,cicids2017_fri_c0,0.91545,-44.8,56,0.5333333333333333,0.45714285714285713,0.4923076923076923,1.240765568840711
179,cicids2017_wed_c1,0.914975,-25.79999999999999,33,0.23076923076923078,0.2727272727272727,0.24999999999999994,1.3033709604234915
180,cicids2017_wed_c0,0.9145,-37.3,52,0.6296296296296297,0.4857142857142857,0.5483870967741936,1.2520217353648628
181,cicids2017_wed_c1,0.914025,-15.9,38,0.35294117647058826,0.5454545454545454,0.42857142857142855,1.199567723866254
182,cicids2017_fri_c0,0.91355,-36.699999999999996,56,0.5806451612903226,0.5142857142857142,0.5454545454545455,1.1752072857151927
183,cicids2017_tue_c0,0.913075,-26.799999999999994,54,0.7307692307692307,0.5428571428571428,0.6229508196721311,1.2301854300332542
184,cicids2017_wed_c0,0.9126,-37.39999999999999,53,0.6956521739130435,0.45714285714285713,0.5517241379310345,1.2443870775697148
185,cicids2017_tue_c0,0.912125,-32.39999999999999,55,0.6666666666666666,0.5142857142857142,0.5806451612903226,1.1302178525149131
186,cicids2017_tue_c0,0.91165,-21.999999999999993,54,0.7,0.6,0.6461538461538462,1.2181911931243516
187,cicids2017_fri_c0,0.911175,-24.4,56,0.7916666666666666,0.5428571428571428,0.6440677966101694,1.1839651277921956
188,cicids2017_tue_c0,0.9107000000000001,-20.599999999999998,55,0.6666666666666666,0.6285714285714286,0.6470588235294118,1.2486428815022836
189,cicids2017_fri_c0,0.9102250000000001,-18.7,59,0.6,0.6857142857142857,0.64,1.197588859223573
190,cicids2017_tue_c0,0.9097500000000001,-47.29999999999999,55,0.5357142857142857,0.42857142857142855,0.47619047619047616,1.1919202617255868
191,cicids2017_wed_c0,0.909275,-18.599999999999998,53,0.7096774193548387,0.6285714285714286,0.6666666666666666,1.2272802807540397
192,cicids2017_wed_c0,0.9088,-31.999999999999993,57,0.6129032258064516,0.5428571428571428,0.5757575757575757,1.1652174683115113
193,cicids2017_wed_c0,0.908325,-20.5,56,0.6666666666666666,0.6285714285714286,0.6470588235294118,1.2348819824815678
194,cicids2017_tue_c0,0.90785,-23.599999999999994,51,0.7407407407407407,0.5714285714285714,0.6451612903225806,1.1530949220886668
195,cicids2017_wed_c1,0.907375,-21.299999999999997,41,0.2777777777777778,0.45454545454545453,0.3448275862068966,1.1223591528504993
196,cicids2017_fri_c0,0.9069,-26.1,57,0.6176470588235294,0.6,0.608695652173913,1.2263188715106375
197,cicids2017_tue_c0,0.906425,-19.099999999999994,57,0.6388888888888888,0.6571428571428571,0.647887323943662,1.1634710176630407
198,cicids2017_fri_c0,0.90595,-48.199999999999996,57,0.5172413793103449,0.42857142857142855,0.46875000000000006,1.1358491785277165
199,cicids2017_tue_c0,0.905475,-39.099999999999994,56,0.5862068965517241,0.4857142857142857,0.53125,1.125114708714094
200,cicids2017_wed_c1,0.905,-25.799999999999986,40,0.22727272727272727,0.45454545454545453,0.30303030303030304,1.235016900895745
201,cicids2017_tue_c0,0.904525,-25.6,53,0.6896551724137931,0.5714285714285714,0.625,1.1662847889503083
202,cicids2017_wed_c1,0.90405,-9.7,39,0.375,0.8181818181818182,0.5142857142857142,1.1789211603890661
203,cicids2017_tue_c0,0.903575,-40.499999999999986,55,0.6153846153846154,0.45714285714285713,0.5245901639344263,1.183183706217648
204,cicids2017_wed_c0,0.9031,-24.999999999999996,55,0.5945945945945946,0.6285714285714286,0.611111111111111,1.299128567452632
205,cicids2017_tue_c0,0.902625,-31.699999999999996,51,0.6923076923076923,0.5142857142857142,0.5901639344262295,1.3126763104801533
206,cicids2017_tue_c0,0.90215,-29.999999999999993,53,0.6060606060606061,0.5714285714285714,0.588235294117647,1.2373482134131322
207,cicids2017_wed_c1,0.901675,-14.800000000000002,31,0.5714285714285714,0.36363636363636365,0.4444444444444444,1.2404153369656934
208,cicids2017_wed_c1,0.9012,-18.6,33,0.3157894736842105,0.5454545454545454,0.39999999999999997,1.3185658922957293
209,cicids2017_tue_c0,0.900725,-4.8000000000000025,53,0.8064516129032258,0.7142857142857143,0.7575757575757576,1.2463483675053724
210,cicids2017_wed_c1,0.90025,-19.700000000000003,44,0.2857142857142857,0.5454545454545454,0.37499999999999994,1.269764911611061
211,cicids2017_tue_c0,0.899775,-43.099999999999994,51,0.5714285714285714,0.45714285714285713,0.5079365079365079,1.230838290212411
212,cicids2017_wed_c0,0.8993,-24.199999999999996,54,0.65625,0.6,0.626865671641791,1.214822471145843
213,cicids2017_wed_c1,0.898825,-16.0,42,0.3,0.8181818181818182,0.43902439024390244,1.2703510149595196
214,cicids2017_tue_c0,0.89835,-34.79999999999999,53,0.6206896551724138,0.5142857142857142,0.5625,1.2140725888519492
215,cicids2017_wed_c0,0.897875,-40.49999999999999,53,0.5666666666666667,0.4857142857142857,0.523076923076923,1.190566559035086
216,cicids2017_tue_c0,0.8974,-40.49999999999999,55,0.6153846153846154,0.45714285714285713,0.5245901639344263,1.233639316116754
217,cicids2017_fri_c0,0.896925,-36.49999999999999,58,0.5806451612903226,0.5142857142857142,0.5454545454545455,1.185690995292329
218,cicids2017_fri_c0,0.89645,-28.5,57,0.625,0.5714285714285714,0.5970149253731343,1.195518579317295
219,cicids2017_tue_c0,0.895975,-33.599999999999994,54,0.6428571428571429,0.5142857142857142,0.5714285714285714,1.2797047475676337
220,cicids2017_wed_c1,0.8955,-23.39999999999999,42,0.25,0.45454545454545453,0.3225806451612903,1.1602715904827623
221,cicids2017_fri_c0,0.895025,-22.9,56,0.6774193548387096,0.6,0.6363636363636364,1.1828818500453693
